"","text"
"4407","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"4408","Damn Raptors just disappointing"
"4409","This man just missed a wide open dunk when he‚Äôs like 6‚Äô8‚Äù that alone shows why the Raptors are down by 30pts"
"4410","RT @Acedaking16: ‚ÄúThe raptors are a different team‚Äù look at y‚Äôall asses now Ì†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÇÔ∏èÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"4411","RT @JeremyNicolls: Bruh.... Lebron is unreal man. He is making these fadeaway shots look so easy. Oh and bring the brooms out.... The rapto‚Ä¶"
"4412","@Raptors pass the sticks &amp; then trade Lowry &amp; DD. It‚Äôs over"
"4413","Raptors just cant beat the Cavs"
"4414","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"4415","Raptors ass Ì†æÌ¥∑Ì†ºÌøª‚Äç‚ôÇÔ∏è"
"4416","RT @BriiiCarter: Where is ‚ÄúCavs not making it past the Raptors‚Äù Twitter? https://t.co/eyHvnNguWC"
"4417","RT @TurntUpTurrence: ‚ÄúRaptors are going to the Eastern Conference Finals‚Äù https://t.co/aKmmlJLN6I"
"4418","RT @Prettyboyfredo: Rip @Raptors  ...."
"4419","RT @NBALatam: ¬°Termina el tercer cuarto y los @cavs dominan a los Raptors! @KingJames: 25 PTS, 7 REB y 20 AST. 

#WeTheNorth 72 
#WhateverI‚Ä¶"
"4420","@__JFargo @JnrPri @MrBrianGill @stephenasmith @Raptors @KingJames Are you serious to beat Kevin first time Kyrie an‚Ä¶ https://t.co/QPkbeB8eXy"
"4421","I‚Äôm a Cavs/Lebron fan and I‚Äôm starting to feel bad for the Raptors. They just got embarrassed"
"4422","I‚Äôm too hot at raptors I at least wanted a good series Ì†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÇÔ∏èÌ†æÌ¥£"
"4423","@Raptors why???? https://t.co/MtacT3Pdfl"
"4424","""this is the raptors year"""
"4425","RT @ItsAntWright: Raptors are really about to get swept after another good season.. they‚Äôre the Bengals of the NBA"
"4426","The raptors easily the worst #1 seed all time"
"4427","RT @Cavsbrasil: Raptors n√£o tinha perdido tr√™s jogos seguidos durante toda temporada. Cavs ganhando o quarto jogo seguido deles no momento.‚Ä¶"
"4428","A week ago, I overheard someone say ‚ÄúI can‚Äôt wait until Lebron loses this round‚Äù... He is currently up 30 on his wa‚Ä¶ https://t.co/jgO4hm4wmt"
"4429","@mcten Your opinion, do the Raptors part ways with DeRozen via Trade, move on from Dwane Casey or both post Cavs se‚Ä¶ https://t.co/kJHadjuHyV"
"4430","That missed dunk pretty much sums up this series for the Raptors"
"4431","RT @TheCousinSal: Good lord. The Virginia Cavaliers are laughing at what a terrible one seed the Toronto Raptors are. #CLEvsTOR"
"4432","can‚Äôt believe i thought the raptors could beat the cavs this series"
"4433","RT @IAmBryonHudson: At this point the NBA should ban the Raptors from the playoffs forever"
"4434","The Toronto Raptors are an embarrassment to the city of Toronto. GTFOH fucking trash franchise. #RTZ"
"4435","Raptors are trash"
"4436","@YancenPujols , le puede ir diciendo a los @Raptors que metan para el otro; pero para el otro a√±o."
"4437","59 win raptors team....SWEPT! But the east is weak Ì†æÌ¥∑‚Äç‚ôÇÔ∏è"
"4438","#Raptors really shit the bed in the playoffs here in the second round. we the embarrassment! 
we now go to Drake fo‚Ä¶ https://t.co/WahdqS4hDS"
"4439","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"4440","RT @TomerAzarly: LeBron James vs. DeMar DeRozan and Kyle Lowry IN THE SERIES! Wow. #Cavs #Raptors #WhateverItTakes #WeTheNorth https://t.co‚Ä¶"
"4441","RT @franciscoIindor: You almost gotta feel bad for the raptors, they spent the past like 3 years building to beat the cavs and can‚Äôt even w‚Ä¶"
"4442","The Raptors are a perfect example of a team that just never believed they had a chance to win"
"4443","RT @Sergeveli13: Raptors not even a swag team. 
at least John Wall woulda been 
throwin up gang signs while down 30."
"4444","RT @grantula_8: The @Raptors organization after the complete the regular season every year. https://t.co/URvCLLrs6I"
"4445","RT @MovistarNBA: Los Playoffs de Toronto Raptors, descripci√≥n gr√°fica. #TiempoDePlayoffs https://t.co/NuhdtfMboc"
"4446","RT @KofieYeboah: The Raptors watching the remaining teams in the playoffs https://t.co/qxC09YwAG0"
"4447","RT @DisLikedObject: @Raptors @cavs @nbcsnl  https://t.co/MHs5z46zCE"
"4448","@Raptors Delete"
"4449","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"4450","It‚Äôs kinda depressing down at Jurassic Park tonight #Raptors https://t.co/QMX9El1mXl"
"4451","Hopefully Dwayne Casey scrubs my urinal well tomorrow.  #raptors #RaptorsFuneral #cavs #nba"
"4452","Yah had a good run...on to the next one #WeTheNorth  #raptors #NBA https://t.co/Oa8El7SLON"
"4453","RT @CrossRdsSports: RIP to the Toronto Craptors.  What a waste of a season and playoff choke job.  #Raptors #WeTheNorthOops https://t.co/yB‚Ä¶"
"4454","Good work @Raptors #LeBronto #Cavs #Cleveland #Toronto #Raptors #WhateverItTakes #NBA #NBAPlayoffs @cavs https://t.co/zbybi1tneO"
"4455","RT @athletesnfltrd: I can‚Äôt wait to watch Masai Ujiri‚Äôs exit meeting with the media this week.... 

#WeTheNorth #Raptors https://t.co/G59zR‚Ä¶"
"4456","RT @SNFaizalKhamisa: It‚Äôs going to be massively overlooked, but it was such a damn good Raptors season."
"4457","RT @Insider6ix: Raptors offseason is going to get messy."
"4458","30 pieced Ì†ΩÌ∏™ damn raptors lol"
"4459","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"4460","Watching what the Cavs are doing to the Raptors https://t.co/HRefBzDwun"
"4461","Toronto Raptors a franquia mais rid√≠cula da NBA, pat√©tico"
"4462","The Raptors know the NBA stands for ‚ÄúNational‚Äù which means they‚Äôre not allowed to compete with American teams. 

Re‚Ä¶ https://t.co/mzb1tIoRib"
"4463","RT @CLEsportsTalk: Cavs- 100
Raptors- 72

End of the third. #WhateverItTakes"
"4464","@Ianadmire @Paul__Jones @Raptors The day after? Lol. We lost by 1, plus cavs making a run at the time, would have f‚Ä¶ https://t.co/Z3Pyn3OnHJ"
"4465","I kinda feel bad for the Raptors tbh. Can we get them some participation trophies?"
"4466","@RunWithMPJ @smactalkbball Raptors did  better than yours."
"4467","RT @SMillar95: On the night the Caps have #OurYear the Raps have... #NextYear ? https://t.co/x5xBFmQRWn"
"4468","RT @dRicoGotJuice: Bruh Cavs killin the Raptors Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"4469","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"4470","Raptors gave up smh"
"4471","Lakaw nata kay gilatos na ang Raptors!"
"4472","RT @ArtAronson: Jack Armstrong, I love you man but playing #Raptors apologist right now is too much. I don‚Äôt care who you play, you can‚Äôt m‚Ä¶"
"4473","When the raptors move from toronto years from now and become a new expansion team, we will all look back when Lebro‚Ä¶ https://t.co/p6zy9BZnoM"
"4474","Los cronistas deportivos de RD no quieren que utilicen el t√©rmino ""plumuses"", pero yo creo que hay ocasiones en la‚Ä¶ https://t.co/SOJ5l0S7z0"
"4475","Goodnight @Raptors your done 
#WhateverItTakes #Cavs 
The brooms are ready"
"4476","RT @theDYNAMICS: Bagged milk &gt; @Raptors https://t.co/NdLMsdnlqF"
"4477","RT @LaJethroJenkins: Lebron ain‚Äôt gonna be able to Lebron himself past those Raptors tho."
"4478","Drake sitting at home thinking of what to do about this next album after that Rihanna comment &amp; Lebron humiliating his raptors"
"4479","The Raptors should be ashamed"
"4480","RT @DrewEbanks: ON POINT: SO WAIT. Demar gets elbowed in the HEAD by Love. They DON'T review it. Then the next day they upgrade it to a fla‚Ä¶"
"4481","RT @BleacherReport: LEBRONTOSAURUS.

The disrespect for the Raptors continues Ì†ΩÌ∏¨ https://t.co/DO2hB0guEE"
"4482","RT @tonestradamus: Forreal I don‚Äôt care if the Raptors go 80-2 and prime Vince Carter travels through time to play again, don‚Äôt ever mentio‚Ä¶"
"4483","RT @KofieYeboah: The Raptors offseason https://t.co/kRM0HojHQN"
"4484","RT @jasonrmcintyre: The pick is in:

Raptors in 5 over LeBron"
"4485","RT @TheCousinSal: Good lord. The Virginia Cavaliers are laughing at what a terrible one seed the Toronto Raptors are. #CLEvsTOR"
"4486","RT @TheTanMamba: Dawg i cud wash the Raptors by myself"
"4487","RT @lcsperuzzi: Realmente tem que ter o √∫ltimo quarto?

#Raptors
#NBAnoSporTV #WhateverItTakes 
#WeTheNorth https://t.co/3bsaHL7wTA"
"4488","the raptors so trash."
"4489","@stephenasmith @Raptors @KingJames What else can they do?"
"4490","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"4491","Toronto Raptors vs Cleveland Cavaliers #TORvsCLE https://t.co/jKJ0GNpERE"
"4492","The raptors don‚Äôt get a pass just because they lost to Lebron. They played like absolute dog shit and choked, I don‚Ä¶ https://t.co/znpIFQoIoM"
"4493","RT @Jumpshot8: The @Cavs are jelling at the right time, but haters will focus on @raptors instead of the greatness of LeBron dismantling th‚Ä¶"
"4494","Thanos, do your thing. The Raptors are ready for ya."
"4495","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"4496","RT @HeatvsHaters: Seriously, how deflating is this:
First, You get swept by LeBron &amp; Cavs

Next season, you get a franchise record in wins.‚Ä¶"
"4497","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"4498","RT @Herring_NBA: What an awful exit for DeRozan and the Raptors. Just brutal."
"4499","@Raptors https://t.co/2EmRhD8xSf"
"4500","#Raptors #WeTheNorth https://t.co/4P5Q9TOl4I"
"4501","Lo i tried to warn niggas about the raptors"
"4502","The @Raptors are the new @MapleLeafs in town. #chokers #RaptorsvsCavaliers #leafsnation #LeBron #LeBronto @HayesTSN @odognine2"
"4503","RT @JzoSports: This ""LeBron's plan"" song making fun of Drake and the Raptors is amazing LMAO  Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç
(Via @AllDefDigital)
https://t.co/YF8AF6‚Ä¶"
"4504","RT @TheNBABulletin: Quick thoughts on the raptors. https://t.co/R9QejdixsE"
"4505","People in January who pretend to watch baskeball- ‚ÄúLebron has no chance to beat the Raptors, the Cavs are so bad.‚Äù‚Ä¶ https://t.co/2aaFui8END"
"4506","@Wiggy_15 @Robinquick1973 @stephenasmith @Raptors @KingJames I mean sure, the games may have been more competitive,‚Ä¶ https://t.co/EX3nuPN6cQ"
"4507","RIP to the Toronto Craptors.  What a waste of a season and playoff choke job.  #Raptors #WeTheNorthOops https://t.co/yBnr8WL570"
"4508","Raptors really down 30 in an elimination game. Sheesh"
"4509","RT @PushupSensei: .@Raptors https://t.co/alOwgbNUlF"
"4510","@Raptors You smelly canadiens. Lick the jizz, eh. Your heads don‚Äôt connect when you talk, you Terrance and Philip fuck heads."
"4511","RT @HLDN77: DeRozan ejection makes me want to cry. Such a sad way to end the season. Gaaaahhh. I love the Raptors. Thanks for a great seaso‚Ä¶"
"4512","raptors Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"4513","RT @griffdoell47: Raptors are siiiiiiiick"
"4514","I've never seen a player affect a team the way that Lebron James affects the Raptors. It's a mental block that goes across the whole team."
"4515","RT @BlackBottleKB: Raptors really trash lmfaoo"
"4516","@robert160701 Ya lo sabes! Ten√≠a esperanza de que los @Raptors mandar√≠an al carajo a LeBron."
"4517","The Toronto Raptors tonight https://t.co/b6SzzPPTW5"
"4518","Raptors really didn‚Äôt stand a chance in this series"
"4519","Why the fuck is LeBron still in? Is a triple double worth risking his health for? The raptors are toast. Pull him. #TORvsCLE"
"4520","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"4521","Bon kiyes kite met Toronto raptors anba Cavs yo Ì†ΩÌ∏ÄÌ†ΩÌ∏ÄÌ†ΩÌ∏Ä ...
Gad mize yo 
Sa son humiliation"
"4522","RT @KofieYeboah: The Raptors watching the remaining teams in the playoffs https://t.co/qxC09YwAG0"
"4523","Raptors might be the worst team to be a #1 seed"
"4524","No one should be safe after this exit. No one. #Raptors #NBA"
"4525","RT @SLAMonline: Don't Ì†ΩÌ≤§. DeMar DeRozan and the @Raptors are for real.

@DeMar_DeRozan covers SLAM 215: https://t.co/pDrwI6JW02 https://t.co‚Ä¶"
"4526","RT @ShahbazMKhan: I put the correct music behind LeBron's game-winner.

I'm sorry, Raptors fans. It was God's Plan. https://t.co/RkAD92Hm1z"
"4527","RT @YancenPujols: Los Raptors que metan para el a√±o despu√©s que LeBron se retire."
"4528","Good Riddence! https://t.co/llduw48jfZ"
"4529","Shame on the raptors"
"4530","RT @RealSkipBayless: The Cavs will sweep the Raptors."
"4531","Curious. How do you solve the problem of the Raptors?"
"4532","RT @phierce4thought: The @Raptors implosion is occurring now"
"4533","This Toronto Raptors loss reminds me of all those times the Chicago bulls with Pippen, Jordan, and Phil Jackson cou‚Ä¶ https://t.co/1V0E8IHmXK"
"4534","And then everyone wonders why the raptors have no respect.  #NBAPlayoffs #raptors #wethenorth #jamesisTREX"
"4535","RT @Dre_Leslie: This Toronto team is one of the worst 1 seeds I have ever seen in my life.  I thought Boston was a Fake 1 seed last year, b‚Ä¶"
"4536","RT @i_n_c_o_g: If the Cavs sweep the #1 seeded Raptors tonight:
1) The Canadian-American border must be abolished such that all of Canada i‚Ä¶"
"4537","RT @SwantzYbabY: Imagine being a raptors fan, kneel to lord lebron"
"4538","@pee_kay66 Until you met raptors, which form ur lebron led team get? 0 form.. Lol.."
"4539","RT @TomerAzarly: LeBron James vs. DeMar DeRozan and Kyle Lowry IN THE SERIES! Wow. #Cavs #Raptors #WhateverItTakes #WeTheNorth https://t.co‚Ä¶"
"4540","RT @FantasyPros: Probably time to break up this #Raptors team for next season and go a different route. The ceiling has been reached."
"4541","@illbelate2that the raptors were relevant this year?"
"4542","@Raptors us fans aren‚Äôt mad... we‚Äôre disappointed. Ì†ΩÌ∏î #WeTheNorth #2019LetsGetIt"
"4543","@AlexRaffalli I‚Äôd just add a Cavs logo ‚ÄúC‚Äù to the front of ‚ÄúRaptors‚Äù....."
"4544","RT @FarbodNBA: Raptors embarrassing themselves now Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†æÌ¥£Ì†æÌ¥£"
"4545","poor Raptors"
"4546","@JnrPri @stephenasmith @Raptors @KingJames That‚Äôs a bad argument. Cleveland also had Kyrie at that time. Indiana ha‚Ä¶ https://t.co/gRlooDwMSu"
"4547","RT @TomerAzarly: #Cavs dominating the #Raptors after 3 in Game 4, 72-100.

LeBron James: 25 points, 7 rebs, 10 asts, 2 stls, 1 blk
Kevin Lo‚Ä¶"
"4548","RT @CR3WS_wit_Me: The Raptors.....still! https://t.co/k7kzgn4q1k"
"4549","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"4550","CAVS ARE SOFT... MY ASS #Raptors  we'll win next year playoffs lmfao https://t.co/jTcfG9IEuU"
"4551","How can u be a 1st seed in the East and not win a game against the Cavs. Whoever is a raptors fan has to be so disappointed at the team"
"4552","RT @ericsports: DeMar DeRozan makes $83 Million the next 3 seasons

Kyle Lowry makes $64 Million the next 2 seasons

Serge Ibaka makes $45‚Ä¶"
"4553","RT @MikeGoldFool: Congrats to the Raptors on their 59 regular season wins https://t.co/zlWa7w97zu"
